record_date,tax_deposit_type,tax_deposit_type_desc,tax_deposit_today_amt,tax_deposit_mtd_amt,tax_deposit_fytd_amt,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2020-07-13,Railroad Retirement Taxes,null,64,163,4251,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,13
2020-07-13,Excise Taxes,null,1225,1736,50969,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,13
2020-07-13,Corporation Income Taxes,null,5576,10859,131020,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,13
2020-07-13,Federal Unemployment Taxes,null,4,28,5720,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,13
2020-07-13,Estate and Gift Taxes & Misc IRS Rcpts.,null,28,86,1206,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,13
2020-07-13,Cash Federal Tax Deposits,Direct,890,1018,16743,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,13
2020-07-13,Cash Federal Tax Deposits,Through Depositaries,31771,122551,2184946,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,13
2020-07-13,Inter-agency Transfers,null,1353,6362,88867,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,13
2020-07-14,Withheld Income and Employment Taxes,null,3288,91382,1987977,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,14
2020-07-14,Individual Income Taxes,null,14683,43647,127382,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,14
2020-07-14,Railroad Retirement Taxes,null,4,167,4256,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,14
2020-07-14,Excise Taxes,null,2155,3891,53124,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,14
2020-07-14,Corporation Income Taxes,null,13678,24538,144698,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,14
2020-07-14,Federal Unemployment Taxes,null,4,32,5724,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,14
2020-07-14,Estate and Gift Taxes & Misc IRS Rcpts.,null,169,255,1376,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,14
2020-07-14,Cash Federal Tax Deposits,Direct,762,1779,17504,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,14
2020-07-14,Cash Federal Tax Deposits,Through Depositaries,32880,155431,2217825,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,14
2020-07-14,Inter-agency Transfers,null,340,6703,89207,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,14
2020-07-15,Withheld Income and Employment Taxes,null,15144,106526,2003121,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,15
2020-07-15,Individual Income Taxes,null,44677,88324,172059,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,15
2020-07-15,Railroad Retirement Taxes,null,4,172,4260,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,15
2020-07-15,Excise Taxes,null,195,4086,53318,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,15
2020-07-15,Corporation Income Taxes,null,51292,75830,195991,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,15
2020-07-15,Federal Unemployment Taxes,null,11,42,5734,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,15
2020-07-15,Estate and Gift Taxes & Misc IRS Rcpts.,null,57,312,1433,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,15
2020-07-15,Cash Federal Tax Deposits,Direct,19,1799,17524,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,15
2020-07-15,Cash Federal Tax Deposits,Through Depositaries,111334,266765,2329160,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,15
2020-07-15,Inter-agency Transfers,null,26,6729,89233,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,15
2020-07-16,Withheld Income and Employment Taxes,null,10963,117489,2014084,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,16
2020-07-16,Individual Income Taxes,null,22150,110474,194209,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,16
2020-07-16,Railroad Retirement Taxes,null,10,181,4270,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,16
2020-07-16,Excise Taxes,null,48,4134,53367,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,16
2020-07-16,Corporation Income Taxes,null,1633,77463,197624,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,16
2020-07-16,Federal Unemployment Taxes,null,3,45,5737,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,16
2020-07-16,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,314,1435,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,16
2020-07-16,Cash Federal Tax Deposits,Direct,16,1815,17540,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,16
2020-07-16,Cash Federal Tax Deposits,Through Depositaries,34536,301301,2363696,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,16
2020-07-16,Inter-agency Transfers,null,256,6985,89489,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,16
2020-07-17,Withheld Income and Employment Taxes,null,5615,123104,2019698,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,17
2020-07-17,Individual Income Taxes,null,10482,120957,204692,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,17
2020-07-17,Railroad Retirement Taxes,null,12,193,4282,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,17
2020-07-17,Excise Taxes,null,27,4161,53393,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,17
2020-07-17,Corporation Income Taxes,null,576,78039,198200,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,17
2020-07-17,Federal Unemployment Taxes,null,7,52,5744,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,17
2020-07-17,Estate and Gift Taxes & Misc IRS Rcpts.,null,0,315,1435,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,17
2020-07-17,Cash Federal Tax Deposits,Direct,3,1818,17543,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,17
2020-07-17,Cash Federal Tax Deposits,Through Depositaries,16706,318008,2380403,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,17
2020-07-17,Inter-agency Transfers,null,9,6994,89498,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,17
2020-07-20,Withheld Income and Employment Taxes,null,12144,135247,2031842,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,20
2020-07-20,Individual Income Taxes,null,1262,122219,205954,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,20
2020-07-20,Railroad Retirement Taxes,null,23,216,4305,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,20
2020-07-20,Excise Taxes,null,37,4198,53431,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,20
2020-07-20,Corporation Income Taxes,null,272,78311,198472,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,20
2020-07-20,Federal Unemployment Taxes,null,5,56,5749,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,20
2020-07-20,Estate and Gift Taxes & Misc IRS Rcpts.,null,3,318,1439,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,20
2020-07-20,Cash Federal Tax Deposits,Direct,1,1819,17544,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,20
2020-07-20,Cash Federal Tax Deposits,Through Depositaries,13735,331743,2394137,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,20
2020-07-20,Inter-agency Transfers,null,10,7004,89509,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,20
2020-07-21,Withheld Income and Employment Taxes,null,2426,137674,2034268,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,21
2020-07-21,Individual Income Taxes,null,315,122534,206268,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,21
2020-07-21,Railroad Retirement Taxes,null,7,223,4311,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,21
2020-07-21,Excise Taxes,null,51,4249,53481,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,21
2020-07-21,Corporation Income Taxes,null,57,78368,198529,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,21
2020-07-21,Federal Unemployment Taxes,null,7,64,5756,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,21
2020-07-21,Estate and Gift Taxes & Misc IRS Rcpts.,null,8,326,1446,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,21
2020-07-21,Cash Federal Tax Deposits,Direct,33,1852,17577,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,21
2020-07-21,Cash Federal Tax Deposits,Through Depositaries,2816,334559,2396954,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,21
2020-07-21,Inter-agency Transfers,null,21,7025,89530,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,21
2020-07-22,Withheld Income and Employment Taxes,null,9760,147433,2044028,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,22
2020-07-22,Individual Income Taxes,null,244,122777,206512,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,22
2020-07-22,Railroad Retirement Taxes,null,3,226,4314,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,22
2020-07-22,Excise Taxes,null,49,4298,53531,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,22
2020-07-22,Corporation Income Taxes,null,75,78443,198604,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,22
2020-07-22,Federal Unemployment Taxes,null,5,68,5761,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,22
2020-07-22,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,328,1448,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,22
2020-07-22,Cash Federal Tax Deposits,Direct,-19,1833,17557,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,22
2020-07-22,Cash Federal Tax Deposits,Through Depositaries,10144,344703,2407097,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,22
2020-07-22,Inter-agency Transfers,null,13,7038,89543,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,22
2020-07-23,Withheld Income and Employment Taxes,null,2450,149883,2046478,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,23
2020-07-23,Individual Income Taxes,null,207,122985,206720,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,23
2020-07-23,Railroad Retirement Taxes,null,1,227,4315,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,23
2020-07-23,Excise Taxes,null,59,4357,53590,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,23
2020-07-23,Corporation Income Taxes,null,49,78492,198653,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,23
2020-07-23,Federal Unemployment Taxes,null,4,73,5765,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,23
2020-07-23,Estate and Gift Taxes & Misc IRS Rcpts.,null,4,331,1452,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,23
2020-07-23,Cash Federal Tax Deposits,Direct,-40,1793,17518,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,23
2020-07-23,Cash Federal Tax Deposits,Through Depositaries,2775,347478,2409873,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,23
2020-07-23,Inter-agency Transfers,null,39,7077,89581,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,23
2020-07-24,Withheld Income and Employment Taxes,null,7633,157516,2054111,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,24
2020-07-24,Individual Income Taxes,null,336,123320,207055,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,24
2020-07-24,Railroad Retirement Taxes,null,36,263,4351,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,24
2020-07-24,Excise Taxes,null,88,4445,53678,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,24
2020-07-24,Corporation Income Taxes,null,60,78552,198713,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,24
2020-07-24,Federal Unemployment Taxes,null,9,82,5775,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,24
2020-07-24,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,332,1452,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,24
2020-07-24,Cash Federal Tax Deposits,Direct,-20,1773,17498,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,24
2020-07-24,Cash Federal Tax Deposits,Through Depositaries,7197,354675,2417070,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,24
2020-07-24,Inter-agency Transfers,null,986,8063,90568,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,24
2020-07-27,Withheld Income and Employment Taxes,null,15745,173261,2069856,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,27
2020-07-27,Individual Income Taxes,null,297,123618,207353,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,27
2020-07-27,Railroad Retirement Taxes,null,62,324,4413,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,27
2020-07-27,Excise Taxes,null,154,4599,53832,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,27
2020-07-27,Corporation Income Taxes,null,35,78587,198748,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,27
2020-07-27,Federal Unemployment Taxes,null,9,92,5784,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,27
2020-07-27,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,334,1454,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,27
2020-07-27,Cash Federal Tax Deposits,Direct,84,1857,17581,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,27
2020-07-27,Cash Federal Tax Deposits,Through Depositaries,15571,370247,2432641,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,27
2020-07-27,Inter-agency Transfers,null,648,8712,91216,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,27
2020-07-28,Withheld Income and Employment Taxes,null,1982,175243,2071838,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,28
2020-07-28,Individual Income Taxes,null,343,123960,207695,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,28
2020-07-28,Railroad Retirement Taxes,null,6,331,4419,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,28
2020-07-28,Excise Taxes,null,1000,5599,54831,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,28
2020-07-28,Corporation Income Taxes,null,54,78641,198802,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,28
2020-07-28,Federal Unemployment Taxes,null,11,102,5795,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,28
2020-07-28,Estate and Gift Taxes & Misc IRS Rcpts.,null,5,338,1459,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,28
2020-07-28,Cash Federal Tax Deposits,Direct,684,2541,18266,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,28
2020-07-28,Cash Federal Tax Deposits,Through Depositaries,2444,372691,2435085,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,28
2020-07-28,Inter-agency Transfers,null,272,8983,91488,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,28
2020-07-29,Withheld Income and Employment Taxes,null,7994,183237,2079832,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,29
2020-07-29,Individual Income Taxes,null,214,124174,207909,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,29
2020-07-29,Railroad Retirement Taxes,null,4,335,4423,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,29
2020-07-29,Excise Taxes,null,1892,7491,56723,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,29
2020-07-29,Corporation Income Taxes,null,41,78682,198843,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,29
2020-07-29,Federal Unemployment Taxes,null,15,117,5810,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,29
2020-07-29,Estate and Gift Taxes & Misc IRS Rcpts.,null,6,344,1464,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,29
2020-07-29,Cash Federal Tax Deposits,Direct,675,3216,18941,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,29
2020-07-29,Cash Federal Tax Deposits,Through Depositaries,9477,382168,2444562,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,29
2020-07-29,Inter-agency Transfers,null,14,8997,91501,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,29
2020-07-30,Withheld Income and Employment Taxes,null,2820,186057,2082651,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,30
2020-07-30,Individual Income Taxes,null,176,124350,208085,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,30
2020-07-30,Railroad Retirement Taxes,null,2,337,4425,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,30
2020-07-30,Excise Taxes,null,115,7606,56838,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,30
2020-07-30,Corporation Income Taxes,null,53,78735,198895,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,30
2020-07-30,Federal Unemployment Taxes,null,37,154,5847,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,30
2020-07-30,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,345,1466,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,30
2020-07-30,Cash Federal Tax Deposits,Direct,9,3225,18950,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,30
2020-07-30,Cash Federal Tax Deposits,Through Depositaries,2946,385113,2447508,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,30
2020-07-30,Inter-agency Transfers,null,248,9245,91749,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,30
2020-07-31,Withheld Income and Employment Taxes,null,8476,194533,2091127,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,07,31
2020-07-31,Individual Income Taxes,null,192,124542,208276,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,07,31
2020-07-31,Railroad Retirement Taxes,null,23,360,4448,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,07,31
2020-07-31,Excise Taxes,null,275,7880,57113,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,07,31
2020-07-31,Corporation Income Taxes,null,102,78837,198998,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,07,31
2020-07-31,Federal Unemployment Taxes,null,448,602,6295,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,07,31
2020-07-31,Estate and Gift Taxes & Misc IRS Rcpts.,null,8,353,1473,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,07,31
2020-07-31,Cash Federal Tax Deposits,Direct,82,3307,19032,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,07,31
2020-07-31,Cash Federal Tax Deposits,Through Depositaries,8923,394036,2456431,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,07,31
2020-07-31,Inter-agency Transfers,null,519,9764,92268,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,07,31
2020-08-03,Withheld Income and Employment Taxes,null,30699,30699,2121826,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,08,03
2020-08-03,Individual Income Taxes,null,284,284,208560,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,08,03
2020-08-03,Railroad Retirement Taxes,null,32,32,4481,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,08,03
2020-08-03,Excise Taxes,null,39,39,57152,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,08,03
2020-08-03,Corporation Income Taxes,null,4,4,199002,IV,Federal Tax Deposits,Classification,5,2020,4,2020,3,08,03
2020-08-03,Federal Unemployment Taxes,null,7,7,6302,IV,Federal Tax Deposits,Classification,6,2020,4,2020,3,08,03
2020-08-03,Estate and Gift Taxes & Misc IRS Rcpts.,null,10,10,1483,IV,Federal Tax Deposits,Classification,7,2020,4,2020,3,08,03
2020-08-03,Cash Federal Tax Deposits,Direct,13,13,19045,IV,Federal Tax Deposits,Classification,9,2020,4,2020,3,08,03
2020-08-03,Cash Federal Tax Deposits,Through Depositaries,28262,28262,2484693,IV,Federal Tax Deposits,Classification,10,2020,4,2020,3,08,03
2020-08-03,Inter-agency Transfers,null,2801,2801,95069,IV,Federal Tax Deposits,Classification,12,2020,4,2020,3,08,03
2020-08-04,Withheld Income and Employment Taxes,null,3196,33895,2125022,IV,Federal Tax Deposits,Classification,1,2020,4,2020,3,08,04
2020-08-04,Individual Income Taxes,null,192,476,208753,IV,Federal Tax Deposits,Classification,2,2020,4,2020,3,08,04
2020-08-04,Railroad Retirement Taxes,null,6,38,4487,IV,Federal Tax Deposits,Classification,3,2020,4,2020,3,08,04
2020-08-04,Excise Taxes,null,81,120,57233,IV,Federal Tax Deposits,Classification,4,2020,4,2020,3,08,04
