record_date,tax_refund_type,tax_refund_type_desc,tax_refund_today_amt,tax_refund_mtd_amt,tax_refund_fytd_amt,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2025-05-05,Taxes - Business Tax Refunds (EFT),null,1262,1253,9257,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,05
2025-05-05,Taxes - Individual Tax Refunds (Checks),null,85,1732,41579,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,05
2025-05-05,Taxes - Individual Tax Refunds (EFT),null,335,972,273968,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,05
2025-05-06,Taxes - Business Tax Refunds (Checks),null,2625,2829,66417,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,06
2025-05-06,Taxes - Business Tax Refunds (EFT),null,65,1318,9322,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,06
2025-05-06,Taxes - Individual Tax Refunds (Checks),null,94,1826,41673,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,06
2025-05-06,Taxes - Individual Tax Refunds (EFT),null,280,1251,274248,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,06
2025-05-07,Taxes - Business Tax Refunds (Checks),null,15,2845,66432,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,07
2025-05-07,Taxes - Business Tax Refunds (EFT),null,10,1328,9331,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,07
2025-05-07,Taxes - Individual Tax Refunds (Checks),null,71,1897,41744,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,07
2025-05-07,Taxes - Individual Tax Refunds (EFT),null,3384,4635,277632,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,07
2025-05-08,Taxes - Business Tax Refunds (Checks),null,8,2853,66440,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,08
2025-05-08,Taxes - Business Tax Refunds (EFT),null,11,1339,9343,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,08
2025-05-08,Taxes - Individual Tax Refunds (Checks),null,89,1986,41833,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,08
2025-05-08,Taxes - Individual Tax Refunds (EFT),null,212,4848,277844,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,08
2025-05-09,Taxes - Business Tax Refunds (Checks),null,15,2868,66455,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,09
2025-05-09,Taxes - Business Tax Refunds (EFT),null,0,1339,9342,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,09
2025-05-09,Taxes - Individual Tax Refunds (Checks),null,1215,3201,43048,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,09
2025-05-09,Taxes - Individual Tax Refunds (EFT),null,174,5022,278019,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,09
2025-05-12,Taxes - Business Tax Refunds (Checks),null,22,2889,66477,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,12
2025-05-12,Taxes - Business Tax Refunds (EFT),null,76,1415,9419,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,12
2025-05-12,Taxes - Individual Tax Refunds (Checks),null,69,3270,43117,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,12
2025-05-12,Taxes - Individual Tax Refunds (EFT),null,212,5234,278231,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,12
2025-05-13,Taxes - Business Tax Refunds (Checks),null,3834,6723,70311,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,13
2025-05-13,Taxes - Business Tax Refunds (EFT),null,138,1554,9557,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,13
2025-05-13,Taxes - Individual Tax Refunds (Checks),null,258,3527,43374,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,13
2025-05-13,Taxes - Individual Tax Refunds (EFT),null,223,5457,278454,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,13
2025-05-14,Taxes - Business Tax Refunds (Checks),null,3,6726,70314,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,14
2025-05-14,Taxes - Business Tax Refunds (EFT),null,96,1650,9653,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,14
2025-05-14,Taxes - Individual Tax Refunds (Checks),null,72,3599,43446,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,14
2025-05-14,Taxes - Individual Tax Refunds (EFT),null,2057,7514,280511,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,14
2025-05-15,Taxes - Business Tax Refunds (Checks),null,5,6731,70318,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,15
2025-05-15,Taxes - Business Tax Refunds (EFT),null,-7,1643,9646,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,15
2025-05-15,Taxes - Individual Tax Refunds (Checks),null,80,3679,43526,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,15
2025-05-15,Taxes - Individual Tax Refunds (EFT),null,148,7662,280659,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,15
2025-05-16,Taxes - Business Tax Refunds (Checks),null,16,6747,70334,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,16
2025-05-16,Taxes - Business Tax Refunds (EFT),null,190,1833,9836,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,16
2025-05-16,Taxes - Individual Tax Refunds (Checks),null,1517,5196,45043,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,16
2025-05-16,Taxes - Individual Tax Refunds (EFT),null,130,7792,280789,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,16
2025-05-19,Taxes - Business Tax Refunds (Checks),null,287,7034,70621,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,19
2025-05-19,Taxes - Business Tax Refunds (EFT),null,65,1898,9901,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,19
2025-05-19,Taxes - Individual Tax Refunds (Checks),null,154,5350,45197,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,19
2025-05-19,Taxes - Individual Tax Refunds (EFT),null,173,7965,280961,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,19
2025-05-20,Taxes - Business Tax Refunds (Checks),null,4947,11980,75568,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,20
2025-05-20,Taxes - Business Tax Refunds (EFT),null,41,1939,9942,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,20
2025-05-20,Taxes - Individual Tax Refunds (Checks),null,45,5395,45242,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,20
2025-05-20,Taxes - Individual Tax Refunds (EFT),null,214,8179,281176,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,20
2025-05-21,Taxes - Business Tax Refunds (Checks),null,12,11992,75580,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,21
2025-05-21,Taxes - Business Tax Refunds (EFT),null,0,1939,9942,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,21
2025-05-21,Taxes - Individual Tax Refunds (Checks),null,46,5441,45288,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,21
2025-05-21,Taxes - Individual Tax Refunds (EFT),null,1607,9786,282783,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,21
2025-05-22,Taxes - Business Tax Refunds (Checks),null,11,12003,75591,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,22
2025-05-22,Taxes - Business Tax Refunds (EFT),null,0,1939,9942,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,22
2025-05-22,Taxes - Individual Tax Refunds (Checks),null,71,5512,45359,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,22
2025-05-22,Taxes - Individual Tax Refunds (EFT),null,117,9903,282900,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,22
2025-05-23,Taxes - Business Tax Refunds (Checks),null,10,12014,75601,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,23
2025-05-23,Taxes - Business Tax Refunds (EFT),null,242,2181,10185,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,23
2025-05-23,Taxes - Individual Tax Refunds (Checks),null,962,6474,46321,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,23
2025-05-23,Taxes - Individual Tax Refunds (EFT),null,106,10009,283006,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,23
2025-05-27,Taxes - Business Tax Refunds (Checks),null,4364,16378,79965,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,27
2025-05-27,Taxes - Business Tax Refunds (EFT),null,43,2224,10227,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,27
2025-05-27,Taxes - Individual Tax Refunds (Checks),null,65,6539,46386,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,27
2025-05-27,Taxes - Individual Tax Refunds (EFT),null,141,10150,283147,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,27
2025-05-28,Taxes - Business Tax Refunds (Checks),null,10,16388,79975,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,28
2025-05-28,Taxes - Business Tax Refunds (EFT),null,7,2231,10235,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,28
2025-05-28,Taxes - Individual Tax Refunds (Checks),null,40,6579,46425,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,28
2025-05-28,Taxes - Individual Tax Refunds (EFT),null,146,10296,283293,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,28
2025-05-29,Taxes - Business Tax Refunds (Checks),null,5,16393,79980,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,29
2025-05-29,Taxes - Business Tax Refunds (EFT),null,35,2267,10270,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,29
2025-05-29,Taxes - Individual Tax Refunds (Checks),null,40,6618,46465,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,29
2025-05-29,Taxes - Individual Tax Refunds (EFT),null,1479,11775,284771,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,29
2025-05-30,Taxes - Business Tax Refunds (Checks),null,5,16398,79986,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,05,30
2025-05-30,Taxes - Business Tax Refunds (EFT),null,10,2277,10280,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,05,30
2025-05-30,Taxes - Individual Tax Refunds (Checks),null,54,6672,46519,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,05,30
2025-05-30,Taxes - Individual Tax Refunds (EFT),null,97,11872,284869,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,05,30
2025-06-02,Taxes - Business Tax Refunds (Checks),null,5,5,79991,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,02
2025-06-02,Taxes - Business Tax Refunds (EFT),null,0,0,10280,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,02
2025-06-02,Taxes - Individual Tax Refunds (Checks),null,841,841,47359,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,02
2025-06-02,Taxes - Individual Tax Refunds (EFT),null,-7,-7,284862,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,02
2025-06-03,Taxes - Business Tax Refunds (Checks),null,3605,3611,83596,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,03
2025-06-03,Taxes - Business Tax Refunds (EFT),null,35,35,10315,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,03
2025-06-03,Taxes - Individual Tax Refunds (Checks),null,32,873,47391,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,03
2025-06-03,Taxes - Individual Tax Refunds (EFT),null,242,235,285104,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,03
2025-06-04,Taxes - Business Tax Refunds (Checks),null,3,3613,83599,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,04
2025-06-04,Taxes - Business Tax Refunds (EFT),null,45,80,10360,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,04
2025-06-04,Taxes - Individual Tax Refunds (Checks),null,31,904,47423,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,04
2025-06-04,Taxes - Individual Tax Refunds (EFT),null,1233,1468,286336,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,04
2025-06-05,Taxes - Business Tax Refunds (Checks),null,98,3711,83697,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,05
2025-06-05,Taxes - Business Tax Refunds (EFT),null,237,317,10597,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,05
2025-06-05,Taxes - Individual Tax Refunds (Checks),null,74,978,47497,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,05
2025-06-05,Taxes - Individual Tax Refunds (EFT),null,80,1547,286416,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,05
2025-06-06,Taxes - Business Tax Refunds (Checks),null,21,3732,83717,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,06
2025-06-06,Taxes - Business Tax Refunds (EFT),null,0,317,10597,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,06
2025-06-06,Taxes - Individual Tax Refunds (Checks),null,712,1690,48209,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,06
2025-06-06,Taxes - Individual Tax Refunds (EFT),null,61,1608,286477,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,06
2025-06-09,Taxes - Business Tax Refunds (Checks),null,10,3742,83727,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,09
2025-06-09,Taxes - Business Tax Refunds (EFT),null,260,576,10856,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,09
2025-06-09,Taxes - Individual Tax Refunds (Checks),null,32,1723,48241,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,09
2025-06-09,Taxes - Individual Tax Refunds (EFT),null,88,1696,286564,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,09
2025-06-10,Taxes - Business Tax Refunds (Checks),null,3482,7223,87209,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,10
2025-06-10,Taxes - Business Tax Refunds (EFT),null,102,678,10958,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,10
2025-06-10,Taxes - Individual Tax Refunds (Checks),null,24,1746,48265,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,10
2025-06-10,Taxes - Individual Tax Refunds (EFT),null,134,1830,286698,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,10
2025-06-11,Taxes - Business Tax Refunds (Checks),null,11,7234,87220,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,11
2025-06-11,Taxes - Business Tax Refunds (EFT),null,6,684,10964,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,11
2025-06-11,Taxes - Individual Tax Refunds (Checks),null,32,1778,48297,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,11
2025-06-11,Taxes - Individual Tax Refunds (EFT),null,1092,2922,287791,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,11
2025-06-12,Taxes - Business Tax Refunds (Checks),null,103,7337,87323,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,12
2025-06-12,Taxes - Business Tax Refunds (EFT),null,-2,683,10963,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,12
2025-06-12,Taxes - Individual Tax Refunds (Checks),null,80,1858,48377,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,12
2025-06-12,Taxes - Individual Tax Refunds (EFT),null,77,2999,287868,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,12
2025-06-13,Taxes - Business Tax Refunds (Checks),null,38,7375,87361,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,13
2025-06-13,Taxes - Business Tax Refunds (EFT),null,-13,670,10950,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,13
2025-06-13,Taxes - Individual Tax Refunds (Checks),null,729,2587,49106,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,13
2025-06-13,Taxes - Individual Tax Refunds (EFT),null,83,3082,287951,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,13
2025-06-16,Taxes - Business Tax Refunds (Checks),null,24,7399,87385,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,16
2025-06-16,Taxes - Business Tax Refunds (EFT),null,0,670,10950,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,16
2025-06-16,Taxes - Individual Tax Refunds (Checks),null,45,2632,49151,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,16
2025-06-16,Taxes - Individual Tax Refunds (EFT),null,92,3174,288043,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,16
2025-06-17,Taxes - Business Tax Refunds (Checks),null,2767,10167,90152,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,17
2025-06-17,Taxes - Business Tax Refunds (EFT),null,59,728,11008,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,17
2025-06-17,Taxes - Individual Tax Refunds (Checks),null,24,2657,49175,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,17
2025-06-17,Taxes - Individual Tax Refunds (EFT),null,109,3283,288152,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,17
2025-06-18,Taxes - Business Tax Refunds (Checks),null,8,10175,90161,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,18
2025-06-18,Taxes - Business Tax Refunds (EFT),null,1,730,11010,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,18
2025-06-18,Taxes - Individual Tax Refunds (Checks),null,30,2686,49205,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,18
2025-06-18,Taxes - Individual Tax Refunds (EFT),null,1006,4289,289158,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,18
2025-06-20,Taxes - Business Tax Refunds (Checks),null,194,10369,90354,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,20
2025-06-20,Taxes - Business Tax Refunds (EFT),null,1,731,11011,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,20
2025-06-20,Taxes - Individual Tax Refunds (Checks),null,40,2727,49245,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,20
2025-06-20,Taxes - Individual Tax Refunds (EFT),null,-8,4281,289150,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,20
2025-06-23,Taxes - Business Tax Refunds (Checks),null,1,10369,90355,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,23
2025-06-23,Taxes - Business Tax Refunds (EFT),null,-1,730,11010,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,23
2025-06-23,Taxes - Individual Tax Refunds (Checks),null,658,3385,49904,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,23
2025-06-23,Taxes - Individual Tax Refunds (EFT),null,-12,4270,289138,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,23
2025-06-24,Taxes - Business Tax Refunds (Checks),null,2912,13281,93267,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,24
2025-06-24,Taxes - Business Tax Refunds (EFT),null,30,759,11040,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,24
2025-06-24,Taxes - Individual Tax Refunds (Checks),null,1,3386,49904,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,24
2025-06-24,Taxes - Individual Tax Refunds (EFT),null,219,4489,289358,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,24
2025-06-25,Taxes - Business Tax Refunds (Checks),null,4,13285,93271,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,25
2025-06-25,Taxes - Business Tax Refunds (EFT),null,0,759,11039,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,25
2025-06-25,Taxes - Individual Tax Refunds (Checks),null,2,3388,49907,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,25
2025-06-25,Taxes - Individual Tax Refunds (EFT),null,716,5205,290074,V,Income Tax Refunds Issued,Classification,4,2025,3,2025,2,06,25
2025-06-26,Taxes - Business Tax Refunds (Checks),null,20,13305,93290,V,Income Tax Refunds Issued,Classification,1,2025,3,2025,2,06,26
2025-06-26,Taxes - Business Tax Refunds (EFT),null,51,811,11091,V,Income Tax Refunds Issued,Classification,2,2025,3,2025,2,06,26
2025-06-26,Taxes - Individual Tax Refunds (Checks),null,75,3463,49981,V,Income Tax Refunds Issued,Classification,3,2025,3,2025,2,06,26
